,movieId,imdbId,tmdbId,youtubeId,title,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,year,full_link,views,dates,likes,dislikes
2640,53322,496806,298.0,YsqZosCj-qw,Ocean's Thirteen (2007),Color,Steven Soderbergh,238.0,122.0,0.0,11000.0,Matt Damon,14000.0,117144465.0,Crime|Thriller,Al Pacino,Ocean's Thirteen ,256928,43499,Brad Pitt,3.0,casino|heist|manmade earthquake|revenge|tunnel boring machine,http://www.imdb.com/title/tt0496806/?ref_=fn_tt_tt_1,288.0,English,USA,PG-13,85000000.0,2007.0,13000.0,6.9,2.35,0,2007,https://www.youtube.com/watch?v=YsqZosCj-qw,60850,2009130,42,1
2642,53435,498353,1691.0,BGigg1kKgZo,Hostel: Part II (2007),Color,Eli Roth,252.0,94.0,0.0,658.0,Lauren German,1000.0,17544812.0,Horror,Jay Hernandez,Hostel: Part II ,69989,4707,Stanislav Ianevski,0.0,american|hostel|slovakia|torture|train,http://www.imdb.com/title/tt0498353/?ref_=fn_tt_tt_1,384.0,English,USA,R,10000000.0,2007.0,683.0,5.4,2.35,0,2007,https://www.youtube.com/watch?v=BGigg1kKgZo,469190,200744,209,33
2643,53460,423294,9408.0,N41QJ0VCs68,Surf's Up (2007),Color,Ash Brannon,154.0,85.0,9.0,970.0,Zooey Deschanel,12000.0,58867694.0,Animation|Comedy|Family|Sport,Jeff Bridges,Surf's Up ,54077,25590,Jon Heder,0.0,chicken|competition|island|penguin|surfing,http://www.imdb.com/title/tt0423294/?ref_=fn_tt_tt_1,112.0,English,USA,PG,100000000.0,2007.0,11000.0,6.8,1.85,0,2007,https://www.youtube.com/watch?v=N41QJ0VCs68,393521,2007417,387,42
2644,53464,486576,1979.0,ZN7PWE2dyAY,Fantastic Four: Rise of the Silver Surfer (2007),Color,Tim Story,262.0,92.0,167.0,702.0,Ioan Gruffudd,11000.0,131920333.0,Action|Adventure|Sci-Fi|Thriller,Chris Evans,Fantastic 4: Rise of the Silver Surfer ,213275,15302,Andre Braugher,3.0,fantastic four|space|strong female character|strong female lead|superheroine,http://www.imdb.com/title/tt0486576/?ref_=fn_tt_tt_1,436.0,English,USA,PG,130000000.0,2007.0,2000.0,5.6,2.35,0,2007,https://www.youtube.com/watch?v=ZN7PWE2dyAY,124962,201011,173,11
2645,53466,479500,14043.0,PYuriESIo2k,Nancy Drew (2007),Color,Andrew Fleming,93.0,99.0,26.0,650.0,Laura Harring,720.0,25584685.0,Comedy|Crime|Family|Mystery|Romance|Thriller,Kay Panabaker,Nancy Drew ,15877,3327,Tate Donovan,5.0,chase|clue|detective|movie star|murder,http://www.imdb.com/title/tt0479500/?ref_=fn_tt_tt_1,102.0,English,USA,PG,20000000.0,2007.0,669.0,5.9,2.35,590,2007,https://www.youtube.com/watch?v=PYuriESIo2k,NaN,NaN,NaN,NaN
2652,53894,386032,2359.0,8BJyyyRYbSk,Sicko (2007),Color,Michael Moore,263.0,123.0,909.0,184.0,Tucker Albrizzi,909.0,24530513.0,Documentary|Drama,Michael Moore,Sicko ,66610,1633,Bill Clinton,1.0,canada|cuba|france|guantanamo|hmo,http://www.imdb.com/title/tt0386032/?ref_=fn_tt_tt_1,429.0,English,USA,PG-13,9000000.0,2007.0,203.0,8.0,1.85,0,2007,https://www.youtube.com/watch?v=8BJyyyRYbSk,791252,2007525,2117,148
2653,53921,829459,1988.0,_cPPyDpdbpo,"Mighty Heart, A (2007)",Color,Michael Winterbottom,190.0,108.0,187.0,254.0,Archie Panjabi,11000.0,9172810.0,Biography|Drama|History|Thriller|War,Angelina Jolie Pitt,A Mighty Heart ,24150,12178,Dan Futterman,0.0,fbi|journalist|missing|pakistan|reporter,http://www.imdb.com/title/tt0829459/?ref_=fn_tt_tt_1,118.0,English,USA,R,16000000.0,2007.0,883.0,6.7,2.35,923,2007,https://www.youtube.com/watch?v=_cPPyDpdbpo,24879,2007621,16,1
2654,53953,450385,3021.0,WIASqPZqnhs,1408 (2007),Color,Mikael Håfström,314.0,114.0,101.0,23.0,Kim Thomson,129.0,71975611.0,Fantasy|Horror,Drew Powell,1408 ,209396,214,Alexandra Silber,0.0,book|debunking|evil|hotel|paranormal phenomena,http://www.imdb.com/title/tt0450385/?ref_=fn_tt_tt_1,580.0,English,USA,PG-13,25000000.0,2007.0,25.0,6.8,2.35,11000,2007,https://www.youtube.com/watch?v=WIASqPZqnhs,1719741,200933,4123,153
2655,53956,795368,2196.0,neCY4hh1wJg,Death at a Funeral (2007),Color,Frank Oz,168.0,87.0,0.0,548.0,Ewen Bremner,22000.0,8579684.0,Comedy,Peter Dinklage,Death at a Funeral ,89547,24324,Kris Marshall,0.0,end credits roll call|four word title|funeral|secret|uncle,http://www.imdb.com/title/tt0795368/?ref_=fn_tt_tt_1,199.0,English,USA,R,9000000.0,2007.0,557.0,7.4,1.85,0,2007,https://www.youtube.com/watch?v=neCY4hh1wJg,1551899,200773,1364,113
2656,53956,795368,2196.0,neCY4hh1wJg,Death at a Funeral (2007),Color,Frank Oz,168.0,87.0,0.0,548.0,Ewen Bremner,22000.0,8579684.0,Comedy,Peter Dinklage,Death at a Funeral ,89547,24324,Kris Marshall,0.0,end credits roll call|four word title|funeral|secret|uncle,http://www.imdb.com/title/tt0795368/?ref_=fn_tt_tt_1,199.0,English,USA,R,9000000.0,2007.0,557.0,7.4,1.85,0,2007,https://www.youtube.com/watch?v=neCY4hh1wJg,1551899,200773,1364,113
2657,53972,337978,1571.0,8Jz-8UcCiws,Live Free or Die Hard (2007),Color,Len Wiseman,354.0,129.0,235.0,297.0,Jonathan Sadowski,13000.0,134520804.0,Action|Adventure|Thriller,Bruce Willis,Live Free or Die Hard ,336235,13961,Cyril Raffaelli,1.0,fbi|hacker|independence day|police|terrorist,http://www.imdb.com/title/tt0337978/?ref_=fn_tt_tt_1,782.0,English,USA,PG-13,110000000.0,2007.0,300.0,7.2,2.35,0,2007,https://www.youtube.com/watch?v=8Jz-8UcCiws,478307,201116,759,40
2658,53974,762114,2959.0,HmyfIOp30aI,License to Wed (2007),Color,Ken Kwapis,120.0,91.0,42.0,766.0,Christine Taylor,49000.0,43792641.0,Comedy|Romance,Robin Williams,License to Wed ,32157,52566,Mindy Kaling,3.0,box office flop|church|kissing|usa|wedding,http://www.imdb.com/title/tt0762114/?ref_=fn_tt_tt_1,119.0,English,USA,PG-13,35000000.0,2007.0,838.0,5.3,2.35,913,2007,https://www.youtube.com/watch?v=HmyfIOp30aI,252622,201478,500,29
2659,53993,413099,2698.0,vtJbcMJLhJs,Evan Almighty (2007),Color,Tom Shadyac,186.0,96.0,293.0,7000.0,Morgan Freeman,87000.0,100289690.0,Comedy|Family|Fantasy,Jimmy Bennett,Evan Almighty ,115099,108016,Steve Carell,0.0,ark|change|congressman|depiction of god|flood,http://www.imdb.com/title/tt0413099/?ref_=fn_tt_tt_1,257.0,English,USA,PG,175000000.0,2007.0,11000.0,5.4,2.35,2000,2007,https://www.youtube.com/watch?v=vtJbcMJLhJs,362786,2009130,604,52
2660,53996,418279,1858.0,ejxQOv53lXs,Transformers (2007),Color,Michael Bay,396.0,144.0,0.0,581.0,Michael O'Neill,662.0,318759914.0,Action|Adventure|Sci-Fi,Zack Ward,Transformers ,513158,2333,Kevin Dunn,0.0,alien contact|autobot|decepticon|robot vs. robot|teenage hero,http://www.imdb.com/title/tt0418279/?ref_=fn_tt_tt_1,1782.0,English,USA,PG-13,150000000.0,2007.0,599.0,7.1,2.35,8000,2007,https://www.youtube.com/watch?v=ejxQOv53lXs,770198,2009111,944,103
2661,54001,373889,675.0,63KfQ88rtiI,Harry Potter and the Order of the Phoenix (2007),Color,David Yates,329.0,138.0,282.0,687.0,Daniel Radcliffe,21000.0,292000866.0,Adventure|Family|Fantasy|Mystery,Robert Pattinson,Harry Potter and the Order of the Phoenix ,355137,33433,Fiona Shaw,3.0,battle|magic|school|teacher|wizard,http://www.imdb.com/title/tt0373889/?ref_=fn_tt_tt_1,1108.0,English,UK,PG-13,150000000.0,2007.0,11000.0,7.5,2.35,0,2007,https://www.youtube.com/watch?v=63KfQ88rtiI,377847,2012731,581,12
2662,54075,837106,13491.0,MGFzEMPP4e4,Arn: The Knight Templar (Arn - Tempelriddaren) (2007),Color,Peter Flinth,34.0,270.0,5.0,292.0,Michael Nyqvist,908.0,,Action|Adventure|Drama|Romance|War,Gustaf Skarsgård,Arn: The Knight Templar ,18041,2762,Vincent Perez,1.0,first part|holy land|knight templar|monastery|sword and shield,http://www.imdb.com/title/tt0837106/?ref_=fn_tt_tt_1,54.0,Swedish,Sweden,,25000000.0,2007.0,690.0,6.6,2.35,0,2007,https://www.youtube.com/watch?v=MGFzEMPP4e4,513410,20071210,338,18
2664,54190,445922,4688.0,E4OUeFxtBA8,Across the Universe (2007),Color,Julie Taymor,156.0,133.0,278.0,107.0,T.V. Carpio,5000.0,24343673.0,Drama|Fantasy|Musical|Romance,Jim Sturgess,Across the Universe ,91860,5405,Robert Clohessy,0.0,anti war|liverpool|love|protest|song,http://www.imdb.com/title/tt0445922/?ref_=fn_tt_tt_1,524.0,English,USA,PG-13,45000000.0,2007.0,117.0,7.4,2.35,14000,2007,https://www.youtube.com/watch?v=E4OUeFxtBA8,674737,20071015,929,95
2665,54190,445922,4688.0,E4OUeFxtBA8,Across the Universe (2007),Color,Julie Taymor,156.0,133.0,278.0,107.0,T.V. Carpio,5000.0,24343673.0,Drama|Fantasy|Musical|Romance,Jim Sturgess,Across the Universe ,91863,5405,Robert Clohessy,0.0,anti war|liverpool|love|protest|song,http://www.imdb.com/title/tt0445922/?ref_=fn_tt_tt_1,524.0,English,USA,PG-13,45000000.0,2007.0,117.0,7.4,2.35,14000,2007,https://www.youtube.com/watch?v=E4OUeFxtBA8,674737,20071015,929,95
2666,54248,796314,18632.0,wmN6u8iYFlI,"Dog's Breakfast, A (2007)",Color,David Hewlett,8.0,88.0,686.0,405.0,David Hewlett,847.0,,Comedy,Christopher Judge,A Dog's Breakfast ,3262,2364,Paul McGillion,2.0,dog|vegetarian,http://www.imdb.com/title/tt0796314/?ref_=fn_tt_tt_1,46.0,English,Canada,,120000.0,2007.0,686.0,7.0,1.78,377,2007,https://www.youtube.com/watch?v=wmN6u8iYFlI,733298,2006124,1439,45
2667,54248,796314,18632.0,wmN6u8iYFlI,"Dog's Breakfast, A (2007)",Color,David Hewlett,8.0,88.0,686.0,405.0,David Hewlett,847.0,,Comedy,Christopher Judge,A Dog's Breakfast ,3262,2364,Paul McGillion,2.0,dog|vegetarian,http://www.imdb.com/title/tt0796314/?ref_=fn_tt_tt_1,46.0,English,Canada,,120000.0,2007.0,686.0,7.0,1.78,377,2007,https://www.youtube.com/watch?v=wmN6u8iYFlI,733298,2006124,1439,45
2669,54256,787475,10074.0,DhdrA9qz79o,Hot Rod (2007),Color,Akiva Schaffer,111.0,88.0,82.0,432.0,Jorma Taccone,874.0,13920741.0,Comedy,Sissy Spacek,Hot Rod ,59900,2062,Chris Parnell,5.0,humiliation|man child|moped|neighbor|slacker,http://www.imdb.com/title/tt0787475/?ref_=fn_tt_tt_1,149.0,English,USA,PG-13,,2007.0,434.0,6.7,2.35,0,2007,https://www.youtube.com/watch?v=DhdrA9qz79o,1214968,201254,0,0
2670,54259,486655,2270.0,fkHnumjuHL8,Stardust (2007),Color,Matthew Vaughn,228.0,127.0,905.0,271.0,David Kelly,15000.0,38345403.0,Adventure|Family|Fantasy|Romance,Henry Cavill,Stardust ,212085,16034,Nathaniel Parker,8.0,king|magic|one word title|pirate|village,http://www.imdb.com/title/tt0486655/?ref_=fn_tt_tt_1,492.0,English,UK,PG-13,70000000.0,2007.0,588.0,7.7,2.35,15000,2007,https://www.youtube.com/watch?v=fkHnumjuHL8,NaN,NaN,NaN,NaN
2671,54268,785077,15581.0,McTKSbG6Jrg,Who's Your Caddy? (2007),Color,Don Michael Paul,25.0,93.0,70.0,442.0,Faizon Love,692.0,5694308.0,Comedy|Sport,Jeffrey Jones,Who's Your Caddy? ,13815,3128,Lil' Wayne,0.0,2000s|golf caddy|golf course|golfer|question mark in title,http://www.imdb.com/title/tt0785077/?ref_=fn_tt_tt_1,46.0,English,USA,PG-13,7000000.0,2007.0,585.0,2.0,1.85,446,2007,https://www.youtube.com/watch?v=McTKSbG6Jrg,NaN,NaN,NaN,NaN
2672,54272,462538,35.0,PulHR2LfPVk,"Simpsons Movie, The (2007)",Color,David Silverman,299.0,87.0,30.0,433.0,Yeardley Smith,745.0,183132370.0,Adventure|Animation|Comedy,Albert Brooks,The Simpsons Movie ,259083,3086,Marcia Wallace,0.0,alaska|dome|lake|pig|the simpsons,http://www.imdb.com/title/tt0462538/?ref_=fn_tt_tt_1,763.0,English,USA,PG-13,75000000.0,2007.0,440.0,7.4,2.35,0,2007,https://www.youtube.com/watch?v=PulHR2LfPVk,1559586,2009101,3045,259
2673,54276,481141,3638.0,2-5RJTf0-Jk,No Reservations (2007),Color,Scott Hicks,171.0,104.0,96.0,559.0,Lily Rabe,943.0,43097652.0,Comedy|Drama|Romance,Zoë Kravitz,No Reservations ,59068,3497,Bob Balaban,2.0,chef|cooking|guardian|kitchen|restaurant,http://www.imdb.com/title/tt0481141/?ref_=fn_tt_tt_1,128.0,English,USA,PG,28000000.0,2007.0,763.0,6.3,2.35,0,2007,https://www.youtube.com/watch?v=2-5RJTf0-Jk,934003,200745,869,29
2674,54281,423977,8669.0,K86p21Th4qs,Charlie Bartlett (2007),Color,Jon Poll,146.0,97.0,20.0,442.0,Megan Park,21000.0,3950294.0,Comedy|Drama|Romance,Robert Downey Jr.,Charlie Bartlett ,56654,22577,Hope Davis,5.0,drugs|high school|prescription drugs|private school|student,http://www.imdb.com/title/tt0423977/?ref_=fn_tt_tt_1,124.0,English,USA,R,12000000.0,2007.0,569.0,7.0,1.85,0,2007,https://www.youtube.com/watch?v=K86p21Th4qs,27985,2009511,36,3
2675,54286,440963,2503.0,ZT2ZxjUjSo0,"Bourne Ultimatum, The (2007)",Color,Paul Greengrass,329.0,115.0,521.0,883.0,Edgar Ramírez,13000.0,227137090.0,Action|Mystery|Thriller,Matt Damon,The Bourne Ultimatum ,491077,17369,Albert Finney,0.0,action hero|cia|dark past|flashback|memory,http://www.imdb.com/title/tt0440963/?ref_=fn_tt_tt_1,820.0,English,USA,PG-13,110000000.0,2007.0,897.0,8.1,2.35,0,2007,https://www.youtube.com/watch?v=ZT2ZxjUjSo0,1220934,20111212,1692,83
2676,54331,796375,8141.0,lW-yEUdtdJo,You Kill Me (2007),Color,John Dahl,121.0,93.0,131.0,90.0,Aaron Hughes,497.0,2426851.0,Comedy|Crime|Romance|Thriller,Philip Baker Hall,You Kill Me ,16224,776,Jayne Eastwood,1.0,alcoholic|buffalo new york|claim in title|embalming|mortuary,http://www.imdb.com/title/tt0796375/?ref_=fn_tt_tt_1,76.0,English,USA,R,4000000.0,2007.0,113.0,6.5,2.55,830,2007,https://www.youtube.com/watch?v=lW-yEUdtdJo,259813,2007611,164,20
2677,54503,829482,8363.0,c1JKWi7Mc8U,Superbad (2007),Color,Greg Mottola,256.0,119.0,99.0,778.0,Joe Lo Truglio,15000.0,121463226.0,Comedy,Emma Stone,Superbad ,422606,17584,Kevin Corrigan,2.0,black comedy|bromance|party|school|teen comedy,http://www.imdb.com/title/tt0829482/?ref_=fn_tt_tt_1,555.0,English,USA,R,20000000.0,2007.0,833.0,7.6,1.85,0,2007,https://www.youtube.com/watch?v=c1JKWi7Mc8U,25219,2014717,0,0
2678,54612,416185,13074.0,FoxJBA7EGtw,Resurrecting the Champ (2007),Color,Rod Lurie,104.0,112.0,37.0,548.0,Kathryn Morris,748.0,3169424.0,Drama|Sport,Harry Lennix,Resurrecting the Champ ,18442,2417,Peter Coyote,1.0,boxing|colosseum|homeless man|reporter|writer,http://www.imdb.com/title/tt0416185/?ref_=fn_tt_tt_1,59.0,English,USA,PG-13,13000000.0,2007.0,573.0,6.8,2.35,689,2007,https://www.youtube.com/watch?v=FoxJBA7EGtw,83500,201013,73,7
2679,54621,796335,21494.0,NySWrKfEa4E,Molière (2007),Color,Laurent Tirard,78.0,120.0,2.0,80.0,Ludivine Sagnier,809.0,634277.0,Comedy|History,Romain Duris,Molière ,5166,1651,Fabrice Luchini,1.0,deathbed|play|playwright|prison|theater,http://www.imdb.com/title/tt0796335/?ref_=fn_tt_tt_1,27.0,French,France,PG-13,16000000.0,2007.0,521.0,7.3,2.35,815,2007,https://www.youtube.com/watch?v=NySWrKfEa4E,27480,2009416,42,1
2680,54648,293564,5174.0,sKf4ef4j6qQ,Rush Hour 3 (2007),Color,Brett Ratner,162.0,91.0,420.0,173.0,Dana Ivey,268.0,140080850.0,Action|Comedy|Crime|Thriller,Tzi Ma,Rush Hour 3 ,121084,1125,Noémie Lenoir,2.0,ambassador|assassination|chinese|french|triad,http://www.imdb.com/title/tt0293564/?ref_=fn_tt_tt_1,221.0,English,USA,PG-13,140000000.0,2007.0,268.0,6.2,2.35,0,2007,https://www.youtube.com/watch?v=sKf4ef4j6qQ,278253,200949,202,16
2681,54686,462396,9703.0,jEvZVt6ulKU,"Last Legion, The (2007)",Color,Doug Lefler,90.0,102.0,4.0,112.0,Nonso Anozie,14000.0,5932060.0,Action|Adventure|Fantasy|War,Colin Firth,The Last Legion ,29285,14625,Owen Teale,0.0,5th century|boy|capri|roman legion|soldier,http://www.imdb.com/title/tt0462396/?ref_=fn_tt_tt_1,174.0,English,UK,PG-13,35000000.0,2007.0,394.0,5.4,2.35,0,2007,https://www.youtube.com/watch?v=jEvZVt6ulKU,257165,20131122,338,41
2682,54734,815244,10760.0,CMAzGdW68sg,Sydney White (2007),Color,Joe Nussbaum,72.0,108.0,18.0,433.0,Matt Long,714.0,11702090.0,Comedy|Romance,Danny Strong,Sydney White ,37700,2785,Samm Levine,2.0,college|college girl|female protagonist|sorority|sorority house,http://www.imdb.com/title/tt0815244/?ref_=fn_tt_tt_1,50.0,English,USA,PG-13,16500000.0,2007.0,701.0,6.3,2.35,0,2007,https://www.youtube.com/watch?v=CMAzGdW68sg,NaN,NaN,NaN,NaN
2683,54736,431197,4349.0,T7xGu-SnWUk,"Kingdom, The (2007)",Color,Peter Berg,234.0,110.0,532.0,461.0,Frances Fisher,3000.0,47456450.0,Action|Drama|Thriller,Jennifer Garner,The Kingdom ,101386,5187,Tim McGraw,1.0,al qaeda|bomb making|fbi|saudi arabia|stabbed in the crotch,http://www.imdb.com/title/tt0431197/?ref_=fn_tt_tt_1,289.0,English,USA,R,70000000.0,2007.0,638.0,7.1,2.35,0,2007,https://www.youtube.com/watch?v=T7xGu-SnWUk,585021,201219,715,105
2684,54768,462244,14144.0,DRfxF8emaLw,Daddy Day Camp (2007),Color,Fred Savage,52.0,89.0,0.0,405.0,Brian Doyle-Murray,555.0,13235267.0,Comedy|Family,Lochlyn Munro,Daddy Day Camp ,12339,1752,Tamala Jones,2.0,competition|estranged father|skunk|summer camp|wall,http://www.imdb.com/title/tt0462244/?ref_=fn_tt_tt_1,32.0,English,USA,PG,6000000.0,2007.0,484.0,2.9,1.85,256,2007,https://www.youtube.com/watch?v=DRfxF8emaLw,293423,20111021,0,0
2685,54771,427392,4858.0,s15PvvAt4lo,"Invasion, The (2007)",Color,Oliver Hirschbiegel,232.0,99.0,101.0,327.0,Veronica Cartwright,1000.0,15071514.0,Sci-Fi|Thriller,Roger Rees,The Invasion ,65037,2323,Jeremy Northam,2.0,alien|epidemic|psychiatrist|space shuttle|virus,http://www.imdb.com/title/tt0427392/?ref_=fn_tt_tt_1,273.0,English,USA,PG-13,80000000.0,2007.0,422.0,5.9,1.85,0,2007,https://www.youtube.com/watch?v=s15PvvAt4lo,831600,2007622,665,41
2686,54775,499556,10431.0,0PQ-ShkoaWI,War (2007),Color,Philip G. Atwell,119.0,103.0,5.0,874.0,Jet Li,26000.0,22466994.0,Action|Crime|Thriller,Jason Statham,War ,72673,33565,Nadine Velazquez,0.0,assassin|betrayal|fbi|fbi agent|yakuza,http://www.imdb.com/title/tt0499556/?ref_=fn_tt_tt_1,166.0,English,USA,R,25000000.0,2007.0,5000.0,6.3,2.35,0,2007,https://www.youtube.com/watch?v=0PQ-ShkoaWI,187712,200811,152,17
2687,54783,473700,14877.0,E0qxsaBkAiU,September Dawn (2007),Color,Christopher Cain,43.0,111.0,58.0,258.0,Taylor Handley,482.0,1066555.0,Drama|History|Romance|Western,Jon Gries,September Dawn ,2618,1526,Trent Ford,0.0,massacre|mormon|settler|utah|wagon train,http://www.imdb.com/title/tt0473700/?ref_=fn_tt_tt_1,111.0,,USA,R,11000000.0,2007.0,362.0,5.8,1.85,411,2007,https://www.youtube.com/watch?v=E0qxsaBkAiU,84651,2007119,131,34
2688,54787,804461,11835.0,RVdWq9jxejI,Death Sentence (2007),Color,James Wan,166.0,111.0,0.0,725.0,Kelly Preston,856.0,9525276.0,Action|Crime|Thriller,Aisha Tyler,Death Sentence ,60156,3309,Edi Gathegi,0.0,blood|death|gang|murder|revenge,http://www.imdb.com/title/tt0804461/?ref_=fn_tt_tt_1,299.0,English,USA,R,20000000.0,2007.0,742.0,6.8,2.35,0,2007,https://www.youtube.com/watch?v=RVdWq9jxejI,710321,2012429,1507,57
2689,54934,784972,10071.0,LuCV3ZGPkZM,"Brothers Solomon, The (2007)",Color,Bob Odenkirk,51.0,93.0,0.0,622.0,Lee Majors,966.0,900926.0,Comedy,Jenna Fischer,The Brothers Solomon ,9517,3307,Will Forte,2.0,antarctica|coma|neighbor|phd|pregnancy,http://www.imdb.com/title/tt0784972/?ref_=fn_tt_tt_1,46.0,English,USA,R,10000000.0,2007.0,799.0,5.3,1.85,319,2007,https://www.youtube.com/watch?v=LuCV3ZGPkZM,76246,2011128,0,0
2690,54978,484111,13501.0,s8rd4VQrrLo,"Good Night, The (2007)",Color,Jake Paltrow,50.0,93.0,17.0,66.0,Gael Le Cornec,1000.0,20380.0,Comedy|Drama|Fantasy|Music|Romance,Stephen Graham,The Good Night ,7519,1245,Keith Allen,1.0,commercial|dream|dreaming|girl|new york city,http://www.imdb.com/title/tt0484111/?ref_=fn_tt_tt_1,39.0,English,USA,R,15000000.0,2007.0,165.0,5.9,1.85,445,2007,https://www.youtube.com/watch?v=s8rd4VQrrLo,486471,2007928,390,33
2691,54997,381849,5176.0,jX1m45CwvJ8,3:10 to Yuma (2007),Color,James Mangold,295.0,122.0,446.0,600.0,Logan Lerman,23000.0,53574088.0,Adventure|Crime|Drama|Western,Christian Bale,3:10 to Yuma ,237872,33548,Gretchen Mol,1.0,outlaw|rancher|small western town|stagecoach|train,http://www.imdb.com/title/tt0381849/?ref_=fn_tt_tt_1,560.0,English,USA,R,55000000.0,2007.0,8000.0,7.8,2.35,0,2007,https://www.youtube.com/watch?v=jX1m45CwvJ8,441999,2013820,839,45
2692,55020,811106,13173.0,m6pnqyDTUL0,"Ten, The (2007)",Color,David Wain,65.0,96.0,136.0,139.0,Ken Marino,4000.0,766487.0,Comedy|Romance,Jon Hamm,The Ten ,15315,4883,Ron Silver,4.0,death|mexico|sabbath|surgeon|ten stories,http://www.imdb.com/title/tt0811106/?ref_=fn_tt_tt_1,117.0,English,USA,R,5250000.0,2007.0,543.0,5.0,1.85,915,2007,https://www.youtube.com/watch?v=m6pnqyDTUL0,69577,2007718,65,5
2693,55052,783233,4347.0,WZAttjca0b8,Atonement (2007),Color,Joe Wright,316.0,123.0,456.0,286.0,Alfie Allen,19000.0,50921738.0,Drama|Mystery|Romance|War,Benedict Cumberbatch,Atonement ,192930,20499,Brenda Blethyn,1.0,death of sister|dying|loss of virginity|septicemia|sex,http://www.imdb.com/title/tt0783233/?ref_=fn_tt_tt_1,581.0,English,UK,R,30000000.0,2007.0,1000.0,7.8,1.85,12000,2007,https://www.youtube.com/watch?v=WZAttjca0b8,55510,2009129,63,4
2694,55069,1032846,2009.0,xzitmvuOLKE,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) (2007)",Color,Cristian Mungiu,233.0,113.0,163.0,27.0,Vlad Ivanov,131.0,1185783.0,Drama,Anamaria Marinca,"4 Months, 3 Weeks and 2 Days ",44763,264,Alexandru Potocean,0.0,female rear nudity|friend|hotel|rainy night|towel,http://www.imdb.com/title/tt1032846/?ref_=fn_tt_tt_1,172.0,Romanian,Romania,Not Rated,590000.0,2007.0,60.0,7.9,1.85,14000,2007,https://www.youtube.com/watch?v=xzitmvuOLKE,123908,200832,0,0
2695,55071,912593,12901.0,vINM0CAysc8,No End in Sight (2007),Color,Charles Ferguson,79.0,102.0,117.0,17.0,Dick Cheney,393.0,1430185.0,Documentary|War,Campbell Scott,No End in Sight ,7314,446,Donald Rumsfeld,0.0,american politics|iraq|iraq war|occupation|white house,http://www.imdb.com/title/tt0912593/?ref_=fn_tt_tt_1,55.0,English,USA,,2000000.0,2007.0,21.0,8.3,1.85,0,2007,https://www.youtube.com/watch?v=vINM0CAysc8,173387,2008824,307,14
2696,55094,478134,6973.0,-rR7sxsVtxM,In the Valley of Elah (2007),Color,Paul Haggis,232.0,121.0,549.0,883.0,Charlize Theron,11000.0,6777589.0,Crime|Drama|Mystery|Thriller,James Franco,In the Valley of Elah ,60115,24248,Barry Corbin,2.0,detective|iraq|military|murder investigation|police,http://www.imdb.com/title/tt0478134/?ref_=fn_tt_tt_1,224.0,English,USA,R,,2007.0,9000.0,7.2,2.35,0,2007,https://www.youtube.com/watch?v=-rR7sxsVtxM,131926,2008129,95,21
2698,55116,455782,5353.0,slnr74cqX9k,"Hunting Party, The (2007)",Color,Richard Shepard,94.0,101.0,47.0,2.0,Zan Marolt,499.0,876671.0,Adventure|Comedy|Drama|Romance|Thriller|War,James Brolin,The Hunting Party ,22010,504,Ljubomir Kerekes,2.0,bosnia|cia|fox|hunt|war criminal,http://www.imdb.com/title/tt0455782/?ref_=fn_tt_tt_1,90.0,English,USA,R,25000000.0,2007.0,3.0,6.9,2.35,0,2007,https://www.youtube.com/watch?v=slnr74cqX9k,NaN,NaN,NaN,NaN
2699,55118,765443,2252.0,dWC-ECjNqxo,Eastern Promises (2007),Color,David Cronenberg,356.0,96.0,0.0,509.0,Naomi Watts,10000.0,17114882.0,Crime|Mystery|Thriller,Viggo Mortensen,Eastern Promises ,189249,17211,Raza Jaffrey,1.0,male pubic hair|pubic hair|russian|sex scene|turkish bath,http://www.imdb.com/title/tt0765443/?ref_=fn_tt_tt_1,398.0,English,USA,R,25000000.0,2007.0,6000.0,7.7,1.85,0,2007,https://www.youtube.com/watch?v=dWC-ECjNqxo,NaN,NaN,NaN,NaN
